edge_id,road_id,from_node,to_node,normal_minutes,disrupted_minutes,road_disruption_probability_0_1,candidate_closure_status,subdistrict_id,bridge_flag
MS-EDGE-0024885,963542646,N-99.9566368-20.3686174,N-99.9567676-20.3687353,0.045396,0.104411,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024886,963542646,N-99.9567676-20.3687353,N-99.9568064-20.3687630,0.012201,0.028063,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024887,963542646,N-99.9568064-20.3687630,N-99.9568722-20.3688007,0.019293,0.044374,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024888,963542646,N-99.9568722-20.3688007,N-99.9569459-20.3688334,0.020399,0.046918,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024889,963542646,N-99.9569459-20.3688334,N-99.9573203-20.3689396,0.097862,0.225081,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024890,963542761,N-99.9269789-20.3066902,N-99.9270460-20.3066776,0.021409,0.036824,0.18,candidate_open_with_delay,TH570908,False
MS-EDGE-0024891,963542761,N-99.9270460-20.3066776,N-99.9271399-20.3066349,0.032648,0.056155,0.18,candidate_open_with_delay,TH570908,False
MS-EDGE-0024892,963542761,N-99.9271399-20.3066349,N-99.9272445-20.3065456,0.044252,0.076114,0.18,candidate_open_with_delay,TH570908,False
MS-EDGE-0024893,963542761,N-99.9272445-20.3065456,N-99.9273410-20.3064500,0.043914,0.075533,0.18,candidate_open_with_delay,TH570908,False
MS-EDGE-0024894,963542761,N-99.9273410-20.3064500,N-99.9275395-20.3062299,0.096163,0.165401,0.18,candidate_open_with_delay,TH570908,False
MS-EDGE-0024895,963542761,N-99.9275395-20.3062299,N-99.9278024-20.3059683,0.119918,0.206258,0.18,candidate_open_with_delay,TH570908,False
MS-EDGE-0024896,963542761,N-99.9278024-20.3059683,N-99.9279419-20.3058425,0.060546,0.104139,0.18,candidate_open_with_delay,TH570908,False
MS-EDGE-0024897,963542761,N-99.9279419-20.3058425,N-99.9280223-20.3057884,0.030958,0.053247,0.18,candidate_open_with_delay,TH570908,False
MS-EDGE-0024898,963542761,N-99.9280223-20.3057884,N-99.9280867-20.3057494,0.023983,0.041251,0.18,candidate_open_with_delay,TH570908,False
MS-EDGE-0024899,963543245,N-99.8867922-20.3864768,N-99.8868336-20.3866398,0.055894,0.080487,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024900,963543246,N-99.8866849-20.3860540,N-99.8867922-20.3864768,0.144976,0.208765,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024901,963543247,N-99.8868336-20.3866398,N-99.8867780-20.3866702,0.020127,0.028983,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024902,963543247,N-99.8867780-20.3866702,N-99.8866707-20.3867003,0.035022,0.050432,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024903,963543247,N-99.8866707-20.3867003,N-99.8864669-20.3867431,0.065306,0.094041,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024904,963543247,N-99.8864669-20.3867431,N-99.8864454-20.3867280,0.008401,0.012097,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024905,963543247,N-99.8864454-20.3867280,N-99.8864387-20.3867104,0.006234,0.008977,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024906,963543247,N-99.8864387-20.3867104,N-99.8864079-20.3865721,0.047129,0.067866,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024907,963543247,N-99.8864079-20.3865721,N-99.8864213-20.3865583,0.006225,0.008964,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024908,963543247,N-99.8864213-20.3865583,N-99.8864521-20.3865470,0.010342,0.014893,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024909,963543247,N-99.8864521-20.3865470,N-99.8867922-20.3864768,0.108894,0.156807,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024910,963543462,N-99.9438829-20.3033244,N-99.9440405-20.3035559,0.073299,0.126074,0.18,candidate_open_with_delay,TH570908,False
MS-EDGE-0024911,963543462,N-99.9440405-20.3035559,N-99.9441478-20.3037533,0.05913,0.101704,0.18,candidate_open_with_delay,TH570908,False
MS-EDGE-0024912,963543462,N-99.9441478-20.3037533,N-99.9441451-20.3037810,0.007423,0.012768,0.18,candidate_open_with_delay,TH570908,False
MS-EDGE-0024913,963543462,N-99.9441451-20.3037810,N-99.9441196-20.3038087,0.009766,0.016798,0.18,candidate_open_with_delay,TH570908,False
MS-EDGE-0024914,963543481,N-99.8875102-20.3790444,N-99.8871468-20.3790871,0.091621,0.131934,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024915,963543482,N-99.8882760-20.3789438,N-99.8875102-20.3790444,0.193448,0.278565,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024916,963543653,N-99.8955132-20.3843913,N-99.8955850-20.3846148,0.062291,0.089699,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024917,963543729,N-99.8927050-20.3683814,N-99.8919187-20.3685446,0.201481,0.290133,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024918,963543729,N-99.8919187-20.3685446,N-99.8914236-20.3686473,0.126861,0.182679,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024919,963543730,N-99.8914236-20.3686473,N-99.8915121-20.3690370,0.106329,0.153114,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024920,963543730,N-99.8915121-20.3690370,N-99.8915201-20.3690578,0.005901,0.008497,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024921,963543730,N-99.8915201-20.3690578,N-99.8915382-20.3690735,0.006169,0.008884,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024922,963543730,N-99.8915382-20.3690735,N-99.8915691-20.3690810,0.007985,0.011499,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024923,963543730,N-99.8915691-20.3690810,N-99.8916013-20.3690798,0.008062,0.01161,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024924,963543730,N-99.8916013-20.3690798,N-99.8916549-20.3690678,0.013787,0.019853,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024925,963543730,N-99.8916549-20.3690678,N-99.8921491-20.3689503,0.127554,0.183677,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024926,963543730,N-99.8921491-20.3689503,N-99.8926168-20.3688541,0.119793,0.172502,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024927,963543730,N-99.8926168-20.3688541,N-99.8927419-20.3688337,0.031768,0.045745,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024928,963543730,N-99.8927419-20.3688337,N-99.8927660-20.3688202,0.007024,0.010114,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024929,963543730,N-99.8927660-20.3688202,N-99.8927788-20.3687994,0.006408,0.009228,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024930,963543730,N-99.8927788-20.3687994,N-99.8927818-20.3687777,0.005839,0.008409,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024931,963543730,N-99.8927818-20.3687777,N-99.8927808-20.3687579,0.00529,0.007617,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024932,963543730,N-99.8927808-20.3687579,N-99.8927466-20.3684103,0.093157,0.134146,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024933,963543730,N-99.8927466-20.3684103,N-99.8927421-20.3683980,0.00347,0.004997,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024934,963543730,N-99.8927421-20.3683980,N-99.8927345-20.3683877,0.003342,0.004813,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024935,963543730,N-99.8927345-20.3683877,N-99.8927236-20.3683825,0.00306,0.004406,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024936,963543730,N-99.8927236-20.3683825,N-99.8927050-20.3683814,0.004663,0.006714,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024937,963543731,N-99.8900983-20.3674354,N-99.8902313-20.3674403,0.0333,0.047952,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024938,963543731,N-99.8902313-20.3674403,N-99.8902836-20.3674472,0.013214,0.019027,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024939,963543731,N-99.8902836-20.3674472,N-99.8903306-20.3674629,0.012483,0.017975,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024940,963543731,N-99.8903306-20.3674629,N-99.8904392-20.3675044,0.02934,0.04225,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024941,963543731,N-99.8904392-20.3675044,N-99.8905666-20.3675761,0.037176,0.053533,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024942,963543731,N-99.8905666-20.3675761,N-99.8906524-20.3676101,0.023305,0.033559,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024943,963543731,N-99.8906524-20.3676101,N-99.8907088-20.3676239,0.014583,0.021,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024944,963543731,N-99.8907088-20.3676239,N-99.8907906-20.3676189,0.020508,0.029532,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024945,963543731,N-99.8907906-20.3676189,N-99.8908697-20.3675950,0.020792,0.02994,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024946,963543731,N-99.8908697-20.3675950,N-99.8909582-20.3675397,0.026609,0.038317,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024947,963543731,N-99.8909582-20.3675397,N-99.8910159-20.3674868,0.020191,0.029075,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024948,963543731,N-99.8910159-20.3674868,N-99.8910736-20.3674491,0.017596,0.025338,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024949,963543731,N-99.8910736-20.3674491,N-99.8911031-20.3674422,0.007607,0.010954,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024950,963543731,N-99.8911031-20.3674422,N-99.8911279-20.3674466,0.006315,0.009093,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024951,963543731,N-99.8911279-20.3674466,N-99.8911466-20.3674617,0.006175,0.008891,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024952,963543731,N-99.8911466-20.3674617,N-99.8911795-20.3675585,0.027112,0.039042,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024953,963543731,N-99.8911795-20.3675585,N-99.8912143-20.3677243,0.045095,0.064937,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024954,963543731,N-99.8912143-20.3677243,N-99.8912479-20.3678841,0.043466,0.062591,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024955,963543731,N-99.8912479-20.3678841,N-99.8913485-20.3683286,0.121263,0.174619,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024956,963543731,N-99.8913485-20.3683286,N-99.8914236-20.3686473,0.087101,0.125426,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024957,963543824,N-99.8878214-20.3225899,N-99.8867458-20.3227408,0.272171,0.361443,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0024958,963543824,N-99.8867458-20.3227408,N-99.8857453-20.3228691,0.252711,0.3356,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0024959,963543824,N-99.8857453-20.3228691,N-99.8855832-20.3229508,0.046054,0.06116,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0024960,963543956,N-99.8893423-20.3430702,N-99.8893958-20.3438121,0.198441,0.285755,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024961,963543956,N-99.8893958-20.3438121,N-99.8894012-20.3438599,0.012828,0.018472,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024962,963544774,N-99.8723285-20.3365958,N-99.8723772-20.3370419,0.119672,0.158924,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0024963,963544774,N-99.8723772-20.3370419,N-99.8724067-20.3372078,0.044885,0.059607,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0024964,963544774,N-99.8724067-20.3372078,N-99.8724255-20.3372934,0.023323,0.030973,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0024965,963544774,N-99.8724255-20.3372934,N-99.8724470-20.3373512,0.016336,0.021695,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0024966,963544774,N-99.8724470-20.3373512,N-99.8725912-20.3377013,0.100156,0.133007,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0024967,963544790,N-99.8670770-20.2995919,N-99.8669994-20.2995888,0.01944,0.023406,0.051,candidate_open_with_delay,TH570902,False
MS-EDGE-0024968,963544790,N-99.8669994-20.2995888,N-99.8668680-20.2995674,0.033381,0.04019,0.051,candidate_open_with_delay,TH570902,False
MS-EDGE-0024969,963544790,N-99.8668680-20.2995674,N-99.8667271-20.2995347,0.03633,0.043741,0.051,candidate_open_with_delay,TH570902,False
MS-EDGE-0024970,963544790,N-99.8667271-20.2995347,N-99.8666239-20.2995045,0.027058,0.032578,0.051,candidate_open_with_delay,TH570902,False
MS-EDGE-0024971,963544965,N-99.8865902-20.3262294,N-99.8862979-20.3249266,0.355287,0.471821,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0024972,963544965,N-99.8862979-20.3249266,N-99.8861992-20.3242408,0.184677,0.245251,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0024973,963544994,N-99.8770657-20.3349226,N-99.8771864-20.3350826,0.052301,0.069456,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0024974,963544994,N-99.8771864-20.3350826,N-99.8772280-20.3351141,0.01338,0.017769,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0024975,963544994,N-99.8772280-20.3351141,N-99.8773138-20.3351744,0.026831,0.035632,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0024976,963544994,N-99.8773138-20.3351744,N-99.8773514-20.3352147,0.01429,0.018977,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0024977,963544994,N-99.8773514-20.3352147,N-99.8774318-20.3353744,0.047129,0.062587,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0024978,963544994,N-99.8774318-20.3353744,N-99.8776075-20.3357516,0.109845,0.145874,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0024979,963544994,N-99.8776075-20.3357516,N-99.8776156-20.3357881,0.009949,0.013213,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0024980,963544994,N-99.8776156-20.3357881,N-99.8776048-20.3358120,0.006927,0.009199,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0024981,963544994,N-99.8776048-20.3358120,N-99.8775418-20.3358799,0.024018,0.031896,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0024982,963545104,N-99.8825770-20.3699391,N-99.8827118-20.3702364,0.107762,0.155178,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024983,963545104,N-99.8827118-20.3702364,N-99.8827205-20.3702484,0.00484,0.00697,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024984,963545104,N-99.8827205-20.3702484,N-99.8827352-20.3702635,0.006819,0.00982,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024985,963545104,N-99.8827352-20.3702635,N-99.8827533-20.3702754,0.006914,0.009956,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024986,963545104,N-99.8827533-20.3702754,N-99.8828264-20.3703282,0.028858,0.041556,0.11,candidate_open_with_delay,TH570904,False
MS-EDGE-0024987,963545145,N-99.9424767-20.3264256,N-99.9444428-20.3262244,0.494937,0.851292,0.18,candidate_open_with_delay,TH570908,False
MS-EDGE-0024988,963545145,N-99.9444428-20.3262244,N-99.9444750-20.3262433,0.009506,0.016351,0.18,candidate_open_with_delay,TH570908,False
MS-EDGE-0024989,963545145,N-99.9444750-20.3262433,N-99.9446822-20.3262389,0.051865,0.089208,0.18,candidate_open_with_delay,TH570908,False
MS-EDGE-0024990,963545145,N-99.9446822-20.3262389,N-99.9447016-20.3262181,0.007374,0.012684,0.18,candidate_open_with_delay,TH570908,False
MS-EDGE-0024991,963545145,N-99.9447016-20.3262181,N-99.9450244-20.3262334,0.080884,0.13912,0.18,candidate_open_with_delay,TH570908,False
MS-EDGE-0024992,963545207,N-99.9697010-20.3785413,N-99.9697293-20.3786949,0.051997,0.119594,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024993,963545207,N-99.9697293-20.3786949,N-99.9697682-20.3788910,0.066537,0.153036,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024994,963545207,N-99.9697682-20.3788910,N-99.9698165-20.3791399,0.084392,0.194101,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024995,963545207,N-99.9698165-20.3791399,N-99.9699184-20.3797283,0.198851,0.457357,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024996,963545207,N-99.9699184-20.3797283,N-99.9700016-20.3800979,0.126008,0.289819,0.325,candidate_delayed,TH570905,False
MS-EDGE-0024997,963545258,N-99.8642528-20.3331888,N-99.8651352-20.3332114,0.276116,0.366682,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0024998,963545259,N-99.8642515-20.3326556,N-99.8642528-20.3331888,0.177868,0.236209,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0024999,963545259,N-99.8642528-20.3331888,N-99.8642528-20.3334856,0.099008,0.131483,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0025000,963545259,N-99.8642528-20.3334856,N-99.8642689-20.3335409,0.019122,0.025394,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0025001,963545259,N-99.8642689-20.3335409,N-99.8643172-20.3335786,0.019657,0.026105,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0025002,963545259,N-99.8643172-20.3335786,N-99.8651245-20.3335585,0.252611,0.335467,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0025003,963545259,N-99.8651245-20.3335585,N-99.8651688-20.3335560,0.013882,0.018435,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0025004,963545259,N-99.8651688-20.3335560,N-99.8653047-20.3335516,0.042535,0.056486,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0025005,963545320,N-99.9243389-20.3747928,N-99.9246682-20.3748743,0.085204,0.19597,0.325,candidate_delayed,TH570905,False
MS-EDGE-0025006,963545320,N-99.9246682-20.3748743,N-99.9248010-20.3749127,0.034767,0.079965,0.325,candidate_delayed,TH570905,False
MS-EDGE-0025007,963545320,N-99.9248010-20.3749127,N-99.9248667-20.3749290,0.017002,0.039105,0.325,candidate_delayed,TH570905,False
MS-EDGE-0025008,963545320,N-99.9248667-20.3749290,N-99.9249083-20.3749498,0.011795,0.027128,0.325,candidate_delayed,TH570905,False
MS-EDGE-0025009,963545320,N-99.9249083-20.3749498,N-99.9251229-20.3751126,0.069064,0.158847,0.325,candidate_delayed,TH570905,False
MS-EDGE-0025010,963545320,N-99.9251229-20.3751126,N-99.9255560-20.3754382,0.138887,0.319441,0.325,candidate_delayed,TH570905,False
MS-EDGE-0025011,963545320,N-99.9255560-20.3754382,N-99.9259966-20.3757129,0.132377,0.304467,0.325,candidate_delayed,TH570905,False
MS-EDGE-0025012,963545320,N-99.9259966-20.3757129,N-99.9267865-20.3761277,0.226502,0.520954,0.325,candidate_delayed,TH570905,False
MS-EDGE-0025013,963545330,N-99.9577895-20.3789237,N-99.9578901-20.3787540,0.05181,0.119164,0.325,candidate_delayed,TH570905,False
MS-EDGE-0025014,963545330,N-99.9578901-20.3787540,N-99.9580175-20.3786245,0.047012,0.108127,0.325,candidate_delayed,TH570905,False
MS-EDGE-0025015,963545330,N-99.9580175-20.3786245,N-99.9582159-20.3784837,0.062252,0.143179,0.325,candidate_delayed,TH570905,False
MS-EDGE-0025016,963545330,N-99.9582159-20.3784837,N-99.9583160-20.3784339,0.02835,0.065204,0.325,candidate_delayed,TH570905,False
MS-EDGE-0025017,963545330,N-99.9583160-20.3784339,N-99.9584506-20.3783668,0.038138,0.087716,0.325,candidate_delayed,TH570905,False
MS-EDGE-0025018,963545330,N-99.9584506-20.3783668,N-99.9586880-20.3782222,0.070825,0.162898,0.325,candidate_delayed,TH570905,False
MS-EDGE-0025019,963545330,N-99.9586880-20.3782222,N-99.9598739-20.3774261,0.364899,0.839267,0.325,candidate_delayed,TH570905,False
MS-EDGE-0025020,963545342,N-99.8919761-20.3316898,N-99.8919117-20.3319464,0.087936,0.116779,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0025021,963545342,N-99.8919117-20.3319464,N-99.8918118-20.3325656,0.208906,0.277427,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0025022,963545479,N-99.8818937-20.3334378,N-99.8818749-20.3327763,0.176596,0.234519,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0025023,963545479,N-99.8818749-20.3327763,N-99.8818454-20.3322607,0.137795,0.182992,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0025024,963545479,N-99.8818454-20.3322607,N-99.8816174-20.3319008,0.111714,0.148356,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0025025,963545649,N-99.8743265-20.3374975,N-99.8747671-20.3374059,0.141162,0.187463,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0025026,963546126,N-99.9451309-20.2924440,N-99.9446346-20.2924455,0.124227,0.21367,0.18,candidate_open_with_delay,TH570908,False
MS-EDGE-0025027,963546160,N-99.8999428-20.3361219,N-99.9005619-20.3353467,0.323066,0.429032,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0025028,963546160,N-99.9005619-20.3353467,N-99.9005713-20.3353266,0.007321,0.009723,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0025029,963546160,N-99.9005713-20.3353266,N-99.9005699-20.3352977,0.009651,0.012816,0.082,candidate_open_with_delay,TH570909,False
MS-EDGE-0025030,963546160,N-99.9005699-20.3352977,N-99.9005431-20.3352348,0.022595,0.030006,0.082,candidate_open_with_delay,TH570909,False
